I1,I2,I3,I4,Amm,Contract,Dep,Sprc,PRC,ZIP,SPECcode,SpecNum,Result
11,181,86,967,1723.64,28820,5,12,1,60613,508,11,0
250,175,0,0,5372.65,32292,4,6,0,60606,173,13,1
157,186,0,0,20417.51,19393,15,41,3,60197,798,37,1
11,171,389,402,115432.69,26753,2,3,1,60439,431,10,1
11,171,19,44,5040,29859,3,12,1,60628,818,10,1
22,185,3,295,15921.98,67618,4,6,0,60608,169,60,1
250,175,0,0,259.55,33328,4,6,0,60622,508,13,1
184,188,0,0,13851.53,56666,3,7,0,60661,868,43,1
11,171,19,904,650.9,28295,7,12,1,60628,538,10,0
11,171,32,161,16,24845,6,5,1,60428,439,84,1
250,175,0,0,12251.82,31579,4,6,0,60626,733,12,1
250,145,0,0,70015.27,28858,4,6,3,60608,16,12,1
250,165,0,0,4923.74,31976,4,6,0,60604,66,13,1
250,175,0,0,19091.42,37613,4,6,0,60606,510,13,1
138,184,0,0,3271.15,29707,12,7,0,60693,257,12,1
241,174,0,0,10583.37,32902,16,6,0,60602,356,13,0
11,181,301,429,12900,33772,12,5,1,60078,910,12,1
22,185,1,260,10209.74,67720,4,6,0,60629,169,60,1
22,185,5,994,1170.28,58932,4,6,0,60670,626,46,1
11,171,42,885,547.6,30301,0,0,0,60000,834,11,1
131,183,0,0,425,49308,0,0,0,60000,509,13,1
11,171,91,864,254811.36,6082,18,7,0,11803,601,26,1
11,171,68,227,200,24835,2,5,1,46406,957,79,1
11,181,300,851,356.4,31862,5,12,1,60628,336,12,0
11,181,86,981,3729.67,32528,17,12,1,60696,654,12,1
11,171,68,529,99.87,33233,0,0,0,60000,300,10,1
11,171,18,561,7066.9,28296,7,12,1,11747,538,10,1
11,171,41,296,1188,24084,2,3,1,60630,408,84,0
11,171,68,237,127503.67,32520,3,5,1,60048,659,12,0
254,175,0,0,13292.33,50330,9,6,3,60622,496,11,1
11,181,43,133,6130.95,28775,0,0,0,60000,144,10,1
11,171,301,781,35823.88,19847,13,26,5,64180,693,66,0
270,177,0,0,2994.25,51164,27,6,3,60604,171,12,1
11,171,27,109,1219.63,33233,0,0,0,60000,300,10,1
185,189,0,0,561.59,19393,15,41,3,60197,798,37,1
11,171,42,50,11120.37,24027,10,5,1,60609,610,86,1
11,181,19,510,184787.38,58817,11,5,1,60609,481,13,1
11,171,41,307,730.65,24027,10,5,1,60609,610,86,1
11,181,0,116,380.39,33233,0,0,0,60000,300,10,1
22,185,4,98,1745.07,67652,4,6,0,60640,169,60,1
11,171,92,857,4435,27781,0,0,0,60000,939,10,1
22,185,2,832,78738.47,28390,4,6,0,60602,850,11,1
11,161,86,261,2912.88,27918,19,5,1,60693,167,10,0
11,181,302,697,13404.98,26637,2,26,5,60661,803,98,1
250,175,0,0,7155.96,43672,4,6,1,60644,55,30,1
11,161,95,229,84.99,33233,0,0,0,60000,300,10,1
22,185,3,737,5915.07,55602,4,6,0,60643,53,30,1
188,179,0,0,23717.02,24377,11,2,2,60606,7,90,1
131,183,0,0,218.25,30301,0,0,0,60000,834,11,1
11,171,15,69,54181.08,12203,7,5,1,60608,599,45,0
11,171,31,294,379.51,48819,12,5,1,60477,85,13,1
11,171,70,4,819,31862,5,12,1,60628,336,12,0
106,181,0,0,641.67,19393,15,41,3,60197,798,37,1
11,171,21,168,28.34,33233,0,0,0,60000,300,10,1
22,174,101,653,9096.67,32947,16,6,0,60697,404,13,1
11,181,85,271,3910.87,51904,0,0,0,60000,508,10,1
250,175,0,0,10623.69,44146,4,6,0,60651,800,25,1
11,181,302,614,42000,26138,0,0,0,60000,0,0,1
131,173,0,0,100,30303,0,0,0,60000,834,11,1
184,178,0,0,94601.38,29713,3,2,2,60674,283,11,1
22,185,9,364,60471.13,33329,4,6,0,60608,508,13,1
11,171,87,926,1020,30544,12,5,1,60617,246,92,1
184,178,0,0,70509.29,32132,3,2,3,75373,27,70,1
250,165,0,0,3389.33,31384,4,6,1,60620,941,12,1
270,167,0,0,3906.45,31784,27,6,3,60603,171,12,1
22,185,6,217,5238.34,68340,4,6,0,60641,781,60,1
22,185,5,294,9700.08,67756,4,6,0,60640,169,60,1
138,184,0,0,5217.45,30741,11,15,1,60606,299,12,1
154,175,0,0,17621,47144,9,15,1,60501,476,13,1
11,181,87,416,13.99,33233,0,0,0,60000,300,10,1
11,171,30,435,1517.91,29709,12,5,1,60176,822,11,1
184,178,0,0,13885.4,30017,3,1,1,60609,60,12,1
11,181,41,301,506.9,41708,12,12,1,60638,946,12,1
22,175,2,783,4211.22,58788,4,6,0,60616,626,46,1
11,161,85,953,16686.23,29173,2,7,0,60000,164,12,1
11,171,31,754,9167.19,29859,3,12,1,60628,818,10,1
22,185,3,790,3010.44,28488,4,6,0,60622,850,11,0
22,175,3,69,5664.42,33347,4,6,0,60651,508,13,1
22,185,5,174,4583.33,57507,4,6,0,60610,553,44,1
11,161,18,634,31239,24026,10,5,1,60415,610,86,0
22,185,0,451,17584.32,32004,4,6,0,60622,59,13,1
184,178,0,0,1021.02,30017,3,1,1,60609,60,12,1
11,161,18,59,649.45,24027,10,5,1,60609,610,86,1
22,185,3,258,1234.6,67689,4,6,0,60647,169,60,1
11,171,17,156,1991.78,10677,17,12,1,60177,747,27,0
22,174,100,23,15761.78,31698,16,6,0,60628,989,12,0
106,171,0,0,578.8,19393,15,41,3,60197,798,37,1
241,164,0,0,7879.99,36319,0,6,0,60601,387,17,0
11,181,1,998,40198.71,29859,3,12,1,60628,818,10,1
11,171,68,434,4158,29859,3,12,1,60628,818,10,1
11,161,18,725,91750,43991,12,12,7,60693,956,21,1
11,181,302,845,287.47,41709,12,12,1,60501,946,12,1
254,165,0,0,2972.68,30866,9,6,3,60604,115,91,1
22,185,5,953,24556.58,68176,4,6,0,60622,169,60,1
11,171,16,176,36746.8,24512,11,12,1,60120,472,84,0
11,161,25,19,225.21,30871,11,12,1,60639,882,11,1
11,181,28,988,29626.08,12687,12,5,1,60616,767,37,0
22,185,2,828,3959.38,55266,4,6,0,60610,53,30,1
250,175,0,0,17247.57,48949,4,6,0,60630,224,32,1
22,185,6,950,1444.23,58805,4,6,0,60622,761,45,1
22,175,2,463,122,43984,4,6,1,60639,796,25,1
11,171,89,214,1556.4,32900,17,5,1,60177,848,12,1
11,171,68,601,99.87,33233,0,0,0,60000,300,10,1
11,181,28,571,21122.01,24027,10,5,1,60609,610,86,1
11,181,301,589,250000,28507,2,7,0,60606,898,11,1
22,185,2,426,2872.72,67582,4,6,0,60640,857,59,0
250,165,0,0,4628.36,31145,4,6,1,60605,935,12,1
11,171,607,548,547.5,24835,2,5,1,46406,957,79,1
22,185,8,593,13976.96,33345,4,6,0,60626,508,13,1
11,171,19,925,1874.8,28245,11,12,1,60618,552,10,1
11,171,29,808,1596.76,20414,10,16,1,60636,645,66,0
11,171,31,301,2013.07,48819,12,5,1,60477,85,13,1
11,171,31,115,6849.59,32564,19,5,1,60803,16,12,1
270,167,0,0,2692.3,31781,27,6,3,60622,171,12,1
11,171,87,816,5208.3,32528,17,12,1,60696,654,12,1
11,171,389,160,26556.31,26275,0,26,3,60606,557,95,1
22,175,1,31,2798.89,43844,4,6,0,60653,914,30,1
188,179,0,0,21286.27,24393,11,2,2,60611,7,90,1
11,161,26,901,291.87,28296,7,12,1,11747,538,10,1
11,181,87,406,10.05,33233,0,0,0,60000,300,10,1
11,171,93,465,38671.36,26601,2,26,3,60602,719,97,0
22,185,5,789,160.73,67656,4,6,0,60640,169,60,0
11,171,43,352,2420.98,28466,0,0,0,60000,298,10,1
11,181,27,898,1068.4,31001,11,12,1,60609,681,11,0
22,175,400,341,1630.8,50331,9,6,3,60651,496,11,1
22,174,102,810,11414.25,31701,0,6,0,60612,990,12,1
22,174,101,669,25828.27,56232,0,6,0,60601,80,43,1
11,171,30,195,7068.6,17739,10,16,1,60137,126,61,1
11,161,18,999,475.02,26158,12,5,1,60661,394,83,1
106,171,0,0,1004.55,19393,15,41,3,60197,798,37,1
11,171,19,110,7560,26449,2,3,1,60007,189,10,1
22,175,3,568,18239.44,32014,4,6,0,60610,59,13,1
250,175,0,0,14467.55,52593,4,6,0,60640,174,13,1
185,189,0,0,3827.68,19393,15,41,3,60197,798,37,1
11,171,92,992,37548.24,51904,0,0,0,60000,508,10,1
11,171,28,302,6119.57,18086,10,16,1,33178,507,65,0
11,171,31,773,153488.12,24030,10,5,1,60609,610,86,0
11,171,42,589,31848,33232,0,0,0,60000,508,10,1
184,168,0,0,1076449.6,30454,3,1,1,60616,191,81,1
11,161,19,278,966.6,26158,12,5,1,60661,394,83,1
22,185,4,692,18914.47,67712,4,6,0,60657,169,60,1
184,168,0,0,693.99,30016,3,1,1,60639,59,12,1
250,175,0,0,7336.98,39523,4,6,0,60603,59,13,0
106,181,0,0,105.61,19393,15,41,3,60197,798,37,1
11,171,16,161,482.5,41933,12,12,1,60090,946,12,1
138,174,0,0,1529.5,29554,12,2,2,60540,56,11,1
11,181,17,520,2200,27839,0,0,0,60000,608,96,1
11,171,22,447,2025,26313,7,5,1,60411,740,97,0
11,171,68,996,3551.96,33233,0,0,0,60000,300,10,1
11,171,17,746,2856.38,33233,0,0,0,60000,300,10,1
250,175,0,0,2874.33,43988,4,6,1,60602,796,25,1
270,177,0,0,1069.74,55363,27,6,0,60617,171,12,1
11,171,20,431,4605.2,24932,3,5,1,60101,364,73,0
11,171,41,302,2128,28512,2,22,1,60187,536,11,1
22,185,3,274,12060,44135,4,6,0,60612,913,30,1
11,181,41,291,766.74,33232,0,0,0,60000,508,10,1
250,175,0,0,76515.56,58784,4,6,0,60608,626,46,1
188,189,0,0,3900,24367,11,2,2,60517,7,90,1
22,184,100,638,6658.73,33539,16,6,0,60608,764,13,1
154,185,0,0,2362,46305,9,40,1,60501,476,13,1
11,181,42,578,799.2,29859,3,12,1,60628,818,10,1
11,181,85,45,4.68,33233,0,0,0,60000,300,10,1
11,171,92,697,171.45,30871,11,12,1,60639,882,11,1
154,175,0,0,6665,47754,9,15,1,60501,476,13,1
11,171,28,674,19176.86,32413,3,5,1,60612,16,12,1
11,181,42,299,1524.1,28775,0,0,0,60000,144,10,1
184,178,0,0,6072.07,44371,3,2,2,60674,494,11,0
11,171,28,528,420.75,33233,0,0,0,60000,300,10,1
22,185,3,285,8466.72,44139,4,6,0,60661,914,30,1
184,188,0,0,9272.22,30014,3,1,1,60106,59,12,1
250,175,0,0,3824.96,32512,4,6,0,60608,173,13,1
131,173,0,0,105,49308,0,0,0,60000,509,13,1
11,171,389,535,1065.67,29859,3,12,1,60628,818,10,1
22,177,0,310,1923.11,51182,27,6,3,60603,171,12,1
241,164,0,0,7082.66,33736,16,6,0,60085,140,14,0
11,171,90,868,6814.04,28775,0,0,0,60000,144,10,1
11,181,27,308,39.14,31001,11,12,1,60609,681,11,0
138,174,0,0,547.89,28430,12,15,1,60631,583,11,1
11,171,90,759,9,33233,0,0,0,60000,300,10,1
11,161,18,482,865.95,24027,10,5,1,60609,610,86,1
22,185,3,849,141.45,67734,4,6,0,60624,169,60,1
11,171,20,823,2114.3,24932,3,5,1,60101,364,73,0
11,171,68,96,33.91,30043,7,12,1,40285,219,82,0
11,171,21,960,8900.77,28364,12,5,3,60678,380,10,0
11,181,20,289,47391.25,24512,11,12,1,60120,472,84,0
11,171,87,302,119,33233,0,0,0,60000,300,10,1
11,171,301,349,2966.17,28295,7,12,1,60628,538,10,0
11,181,42,616,519828.4,30997,11,5,1,60631,26,12,1
250,175,0,0,2465.61,43770,4,6,1,60603,796,25,1
11,181,28,511,5678.26,20337,10,16,1,60609,645,66,0
22,174,100,115,4200.42,33694,0,6,0,60610,65,14,1
11,171,69,754,19495.37,26901,3,12,1,60455,208,92,1
11,161,25,263,42571.01,31860,11,12,1,60000,353,12,1
11,161,18,543,716.56,24027,10,5,1,60609,610,86,1
22,174,100,382,5366.84,31766,16,6,0,60628,0,13,0
184,168,0,0,46836.37,44282,3,2,5,60674,485,74,0
270,167,0,0,3907.81,31784,27,6,3,60603,171,12,1
11,181,2,90,422.86,33233,0,0,0,60000,300,10,1
11,181,27,23,276.15,19542,10,16,6,30384,143,71,1
11,181,301,158,449.85,33233,0,0,0,60000,300,10,1
22,175,2,667,4576.3,55600,4,6,0,60610,53,30,1
22,174,102,4,1917.84,37405,16,6,0,60640,530,18,1
141,184,0,0,12720.8,20293,0,0,0,60000,285,62,1
141,104,0,0,1329.45,14134,0,0,0,60000,16,40,1
131,173,0,0,1215.18,30296,0,0,0,60000,834,11,1
250,135,0,0,31526,24444,4,6,0,60603,620,96,1
11,171,22,14,4759.85,24932,3,5,1,60101,364,73,0
250,175,0,0,29003.93,33354,4,6,0,60610,509,13,1
11,171,303,461,245744.49,5432,0,0,0,60000,0,0,1
11,171,27,489,2092.76,19755,12,12,1,60609,123,71,0
131,183,0,0,915,30295,0,0,0,60000,834,11,1
11,171,90,474,312.5,30042,17,12,1,60477,832,11,0
11,181,85,844,30.27,33233,0,0,0,60000,300,10,1
11,181,41,791,369.03,33233,0,0,0,60000,300,10,1
11,181,1,770,1828.56,28295,7,12,1,60628,538,10,0
184,178,0,0,17165.13,30014,3,1,1,60106,59,12,1
250,165,0,0,4251.28,48696,4,6,0,60626,549,13,1
11,171,43,118,3529.76,28775,0,0,0,60000,144,10,1
138,184,0,0,770,29554,12,2,2,60540,56,11,1
188,169,0,0,464486.39,38151,11,1,1,60623,456,13,1
11,171,303,519,42452.9,26637,2,26,5,60661,803,98,1
22,175,400,554,1714.72,50125,9,6,3,60626,87,90,1
158,176,0,0,11100,14026,0,0,0,60000,797,47,1
11,171,303,427,6064.15,25098,2,26,5,60680,996,89,0
22,175,2,130,36489.87,33329,4,6,0,60608,508,13,1
11,171,90,993,150,29133,17,5,6,60177,964,10,1
11,171,31,719,291,26158,12,5,1,60661,394,83,1
22,174,101,953,33459.47,68055,16,6,0,60563,424,60,1
22,185,1,647,9885.45,32013,4,6,0,60628,59,13,1
11,181,0,844,168533.32,34352,0,0,0,60000,499,13,1
138,174,0,0,10404.32,30223,12,7,0,53201,471,12,1
159,186,0,0,3225,57097,17,5,1,60177,253,18,1
11,181,27,529,1641.13,19542,10,16,6,30384,143,71,1
22,175,6,157,7191.43,31466,4,6,0,60608,946,12,1
11,171,302,326,3000,57885,2,3,1,60009,846,13,0
11,181,1,983,2.01,33233,0,0,0,60000,300,10,1
22,175,3,600,2884.03,49625,4,6,1,60608,796,25,1
11,181,87,34,73.58,33233,0,0,0,60000,300,10,1
22,185,4,926,4017.54,67401,4,6,1,60607,857,59,0
11,171,27,947,294.8,28296,7,12,1,11747,538,10,1
11,171,302,478,772.14,40336,19,12,1,60477,312,13,1
11,171,18,805,37318.01,14879,11,16,1,60525,70,50,1
11,171,388,600,3528.21,26634,2,26,5,60604,803,98,1
11,171,88,647,1299,28996,7,3,1,16803,260,11,1
11,181,29,381,15653.87,18085,10,16,1,33178,138,61,0
22,175,0,433,1771.74,43687,4,6,1,60625,54,30,1
11,171,87,210,87.74,33233,0,0,0,60000,300,10,1
250,165,0,0,3355.91,31314,4,6,1,60608,940,12,1
250,175,0,0,23518,31489,4,6,0,60644,739,12,1
22,175,0,978,-8.93,52755,4,6,0,60612,510,13,1
250,165,0,0,1632.67,33366,4,6,0,60617,508,13,1
11,171,42,247,2005.56,30545,12,12,1,60139,487,12,0
241,174,0,0,23986.31,31797,16,6,0,60624,5,13,1
22,185,6,163,1100.99,58877,4,6,0,60619,761,45,1
11,171,90,20,606.99,33233,0,0,0,60000,300,10,1
22,174,101,468,67.29,51245,16,6,0,60601,345,35,1
11,181,20,367,3037.25,14852,24,5,1,20190,637,36,0
11,181,0,299,9426.44,27049,19,12,1,60803,375,83,0
11,171,301,811,32750.08,46733,2,26,8,60603,333,11,0
131,173,0,0,180,30301,0,0,0,60000,834,11,1
11,161,19,20,7343.22,24027,10,5,1,60609,610,86,1
11,171,70,268,800.77,26603,12,5,1,60586,188,81,0
106,171,0,0,2736.48,19393,15,41,3,60197,798,37,1
11,181,42,974,2899,33233,0,0,0,60000,300,10,1
250,175,0,0,1423.82,48935,4,6,0,60624,729,12,1
11,161,92,510,14524.35,27870,2,26,3,60631,334,10,0
11,181,0,712,20.24,33233,0,0,0,60000,300,10,1
11,171,90,798,117.95,33233,0,0,0,60000,300,10,1
11,181,17,208,136.97,28296,7,12,1,11747,538,10,1
11,171,18,176,1703.96,19651,12,5,1,60612,930,59,0
22,185,6,970,1540,58927,4,6,0,60636,761,45,1
11,171,27,714,7649.17,31001,11,12,1,60609,681,11,0
11,171,90,865,34608,51904,0,0,0,60000,508,10,1
11,161,18,731,4473.31,20414,10,16,1,60636,645,66,0
11,171,16,635,1572.76,33233,0,0,0,60000,300,10,1
11,181,43,171,1710.23,28775,0,0,0,60000,144,10,1
11,181,29,177,14932.69,19755,12,12,1,60609,123,71,0
241,174,0,0,21469.17,33766,0,6,0,60612,153,14,0
154,185,0,0,23438,47144,9,15,1,60501,476,13,1
11,181,1,804,532.64,33233,0,0,0,60000,300,10,1
22,175,400,725,2583.6,66281,9,6,0,60617,726,57,1
254,165,0,0,39550,32648,9,6,3,60622,265,13,0
250,165,0,0,4903.44,31138,4,6,0,60022,935,12,1
11,171,17,925,9042441.13,32227,18,7,0,60602,153,13,0
22,185,7,769,10225.31,58626,4,6,0,60624,626,46,1
11,181,28,48,17639.28,49444,0,0,0,60000,284,13,1
131,173,0,0,425,49308,0,0,0,60000,509,13,1
11,181,86,712,58850,33232,0,0,0,60000,508,10,1
11,181,301,957,817.12,34429,7,5,1,60428,926,12,1
131,173,0,0,1517,30299,0,0,0,60000,834,11,1
138,184,0,0,31305.3,29707,12,7,0,60693,257,12,1
22,185,0,999,25483.25,67728,4,6,0,60624,169,60,1
11,161,18,536,2845.11,22976,10,5,1,60601,289,72,0
11,171,31,447,1276.32,24027,10,5,1,60609,610,86,1
22,185,0,948,26620.06,58933,4,6,0,60653,626,46,1
11,181,29,587,1037.44,33469,12,12,1,60609,826,12,1
22,185,4,613,3935.15,55317,4,6,0,60640,53,30,0
22,185,2,53,4186.77,58788,4,6,0,60616,626,46,1
131,173,0,0,145.5,30299,0,0,0,60000,834,11,1
11,181,41,968,719.05,30301,0,0,0,60000,834,11,1
167,187,0,0,16440,34446,1,23,2,60628,245,13,1
138,174,0,0,1723.67,29707,12,7,0,60693,257,12,1
11,171,71,50,95240.7,30994,11,12,1,60611,364,12,1
270,177,0,0,2854.93,51120,27,6,3,60643,171,12,1
11,181,41,768,3353.49,28466,0,0,0,60000,298,10,1
241,174,0,0,700.27,33698,16,6,0,60628,65,14,0
11,181,27,419,6717.54,49569,12,5,1,60638,124,13,1
11,171,90,550,16483.18,32983,11,12,1,60604,671,12,1
250,145,0,0,2822.19,29214,4,6,0,60602,117,12,0
22,174,100,338,1064.23,33764,0,6,0,60612,153,14,1
22,175,6,631,593.06,57501,4,6,0,60608,553,44,1
138,174,0,0,458576,19539,0,0,0,60000,519,65,1
11,171,20,303,13264.7,24932,3,5,1,60101,364,73,0
250,175,0,0,5800,43958,4,6,0,60624,914,30,1
241,174,0,0,8168.83,33753,16,6,0,60612,150,14,0
11,181,41,436,633.46,47811,0,0,0,60000,764,13,1
250,165,0,0,13425,34837,4,6,0,60523,314,11,1
22,187,0,271,6379.51,51147,27,6,3,60640,171,12,1
167,177,0,0,21257.28,29566,1,2,2,60606,160,11,1
250,175,0,0,2506.48,43770,4,6,1,60603,796,25,1
241,174,0,0,6672.14,51033,16,6,0,60606,125,35,1
11,171,30,192,1331.6,33233,0,0,0,60000,300,10,1
11,171,18,800,11550.97,41708,12,12,1,60638,946,12,1
22,174,101,388,949.74,51245,16,6,0,60601,345,35,1
11,181,42,579,16.12,26588,24,5,1,60642,590,85,0
185,189,0,0,67.49,19393,15,41,3,60197,798,37,1
22,174,102,240,10.56,33766,0,6,0,60612,153,14,0
11,181,17,439,2058.65,30986,17,12,1,60177,444,12,0
22,184,101,638,30735.77,31768,16,6,0,60607,1,13,0
11,171,389,171,287.1,28355,2,3,1,60622,179,11,0
250,175,0,0,5327.03,48788,4,6,0,60622,509,13,1
22,185,4,950,65641.83,33361,4,6,0,60607,508,13,1
22,185,3,861,1220.38,28394,4,6,0,60608,850,11,1
22,185,6,9,25941.44,58898,4,6,0,60617,626,46,1
11,171,67,733,2500188.29,29885,0,0,0,60000,793,97,1
11,161,18,651,2275.81,17119,2,3,1,60623,2,60,0
11,171,87,580,291.23,33233,0,0,0,60000,300,10,1
106,171,0,0,1357.17,19393,15,41,3,60197,798,37,1
11,171,32,203,21209.88,24030,10,5,1,60609,610,86,0
22,185,6,49,6617.95,33723,4,6,0,60618,59,13,1
138,174,0,0,1340.81,21773,0,19,0,60604,321,83,0
11,181,86,535,27.99,33233,0,0,0,60000,300,10,1
11,171,27,195,573.14,20155,10,16,1,60131,645,66,1
11,171,302,284,456006.32,22875,2,26,5,60616,975,79,1
11,171,301,912,259.6,40336,19,12,1,60477,312,13,1
11,181,87,792,42.38,33233,0,0,0,60000,300,10,1
22,187,0,419,1494.12,51139,27,6,3,60613,171,12,1
11,171,27,364,19200.12,18086,10,16,1,33178,507,65,0
11,171,17,3,89231.24,17929,0,0,0,60000,396,63,1
270,177,0,0,1970,51128,27,6,3,60612,171,12,1
22,185,0,770,14652.46,33352,4,6,0,60630,509,13,0
11,171,18,521,1062302.89,12203,7,5,1,60608,599,45,0
184,178,0,0,200641.5,65185,3,1,1,60439,238,34,1
11,181,300,376,1217.1,19755,12,12,1,60609,123,71,0
131,183,0,0,180,30300,0,0,0,60000,834,11,1
11,171,15,941,642241.87,14348,23,7,0,60616,515,55,1
11,181,42,958,2000,75844,6,7,0,60637,279,75,0
11,181,41,357,1098.6,27071,0,0,0,60000,537,85,1
11,181,28,778,7277.01,29709,12,5,1,60176,822,11,1
22,185,5,220,52652.37,28416,4,6,0,60616,850,11,1
184,188,0,0,6884.13,29895,3,7,0,91106,340,12,1
22,175,3,2,16196.35,44227,4,6,0,60644,53,30,1
11,171,303,136,30556.06,28364,12,5,3,60678,380,10,0
154,175,0,0,6658,47144,9,15,1,60501,476,13,1
11,181,19,81,159.9,33233,0,0,0,60000,300,10,1
11,161,86,114,44251.51,27033,2,3,1,60631,595,10,0
22,185,5,723,973.16,67626,4,6,0,60661,169,60,1
11,181,27,854,43037.56,12687,12,5,1,60616,767,37,0
11,181,42,804,1260,68650,0,0,0,60000,649,47,1
250,175,0,0,2406.46,31406,4,6,0,60626,940,12,1
11,181,29,343,4526.73,24026,10,5,1,60415,610,86,0
250,175,0,0,2081.32,44049,4,6,0,60630,53,30,1
185,179,0,0,2554.76,19393,15,41,3,60197,798,37,1
111,711,0,0,340.6,29859,3,12,1,60628,818,10,1
11,181,86,856,199.74,33233,0,0,0,60000,300,10,1
22,175,2,202,12254.2,65748,4,6,0,60640,113,57,1
138,184,0,0,149744.4,30223,12,7,0,53201,471,12,1
22,174,102,687,6167.71,51033,16,6,0,60606,125,35,1
1,117,101,221,9153.97,29859,3,12,1,60628,818,10,1
184,188,0,0,43530.4,18658,3,2,5,52761,339,63,1
22,175,2,689,37158,33332,4,6,0,60608,509,13,1
11,181,19,146,202.12,33233,0,0,0,60000,300,10,1
11,181,17,381,510,51904,0,0,0,60000,508,10,1
106,181,0,0,976.77,19393,15,41,3,60197,798,37,1
11,161,95,319,6121.34,31001,11,12,1,60609,681,11,0
11,171,28,574,53.35,33232,0,0,0,60000,508,10,1
250,175,0,0,14200,34145,4,6,0,42101,510,13,1
11,181,16,242,12968,28295,7,12,1,60628,538,10,0
11,161,18,625,81797.87,18925,10,16,1,60612,902,59,0
22,185,7,155,4822.23,58896,4,6,0,60640,626,46,1
22,184,100,722,484.03,33758,0,6,0,60612,151,14,1
11,171,88,645,1673.6,22216,1,5,1,60461,622,76,1
22,174,100,235,7679.73,33699,0,6,0,60622,66,14,0
22,185,3,559,47255.51,58903,4,6,0,60670,761,45,1
11,171,88,704,93.24,30545,12,12,1,60139,487,12,0
11,161,92,185,3967.88,30545,12,12,1,60139,487,12,0
138,174,0,0,14145.2,19550,12,7,0,60062,263,72,0
184,168,0,0,20858.99,25032,3,1,1,60646,365,93,1
11,181,43,165,434.81,28775,0,0,0,60000,144,10,1
11,161,86,145,15024.93,27870,2,26,3,60631,334,10,0
250,175,0,0,6840.98,43960,4,6,0,60624,912,30,1
1,116,101,995,110.8,26158,12,5,1,60661,394,83,1
138,184,0,0,3572.7,30722,12,2,3,80129,471,12,1
22,185,400,762,4031.25,50229,9,6,3,60643,114,91,1
11,171,27,940,1313.71,21860,10,16,1,60638,645,66,0
11,181,27,576,8056,61840,2,3,1,60623,28,19,1
11,161,23,409,21.56,28295,7,12,1,60628,538,10,0
22,185,5,462,5866.43,43876,4,6,0,60626,913,30,1
11,171,390,9,4040.24,49762,2,3,6,80026,266,33,0
11,171,68,406,375,26313,7,5,1,60411,740,97,0
11,161,95,517,63222.25,14375,18,7,0,60604,545,55,1
11,171,21,806,292460.24,24819,11,5,1,60612,488,84,0
157,176,0,0,1168.53,20294,0,0,0,60000,285,62,1
250,175,0,0,43686.49,33361,4,6,0,60607,508,13,1
11,171,41,165,729.24,34429,7,5,1,60428,926,12,1
11,181,16,3,8209.36,15451,3,12,0,60803,958,39,0
11,181,19,160,1912,24512,11,12,1,60120,472,84,0
250,175,0,0,22362.96,33328,4,6,0,60622,508,13,1
11,171,41,282,189.74,33232,0,0,0,60000,508,10,1
241,174,0,0,13589.09,33547,16,6,0,60616,789,13,1
11,171,90,391,1020,20417,0,0,0,60000,431,74,1
22,185,7,540,3472.94,57477,4,6,0,60604,553,44,1
11,171,29,977,1636.6,25325,12,5,1,60608,418,84,1
11,181,41,162,128.05,33233,0,0,0,60000,300,10,1
11,181,41,716,10039.32,28295,7,12,1,60628,538,10,0
11,181,41,468,1610.7,31001,11,12,1,60609,681,11,0
11,181,29,587,6512.08,74381,11,12,1,60609,552,50,1
11,171,88,30,4591.25,51824,16,7,0,60132,144,36,1
241,164,0,0,8809.08,33696,16,6,0,60614,65,14,1
106,171,0,0,4245.77,20293,0,0,0,60000,285,62,1
11,161,25,135,229214.4,28455,11,5,1,60609,528,95,1
11,171,31,826,1501.42,26235,10,16,1,60106,848,98,1
11,171,87,608,5100,51904,0,0,0,60000,508,10,1
11,181,2,70,1277.55,36561,0,0,0,60000,509,12,1
11,171,43,63,300,32560,0,0,0,60000,157,12,1
11,171,69,354,31443.2,33033,3,12,1,60628,731,12,1
11,161,85,178,740618.79,26659,0,3,1,60164,123,10,0
131,173,0,0,595,49308,0,0,0,60000,509,13,1
11,161,19,59,602.96,22388,2,3,1,60148,226,82,1
22,185,1,351,30116.32,33369,4,6,0,60615,508,13,1
11,171,29,257,503.9,30545,12,12,1,60139,487,12,0
11,171,389,92,1180092.17,22875,2,26,5,60616,975,79,1
250,175,0,0,13869.96,48938,4,6,0,60607,938,12,1
241,174,0,0,1045.11,37405,16,6,0,60640,530,18,1
11,181,87,275,2.61,33233,0,0,0,60000,300,10,1
22,185,3,468,29629.57,67770,4,6,0,60613,169,60,1
131,173,0,0,510,49308,0,0,0,60000,509,13,1
22,175,0,94,10046.13,58629,4,6,0,60624,761,45,1
138,184,0,0,7830.31,19539,0,0,0,60000,519,65,1
254,175,0,0,4083.26,50255,9,6,3,60602,115,91,1
11,181,15,910,33290.93,33454,11,12,1,21275,824,12,1
250,165,0,0,5812.65,52590,4,6,0,60612,174,13,1
11,181,87,826,2.32,33233,0,0,0,60000,300,10,1
11,171,69,639,1540.42,33232,0,0,0,60000,508,10,1
11,181,87,882,46.47,33233,0,0,0,60000,300,10,1
11,171,31,645,2815.41,24027,10,5,1,60609,610,86,1
11,181,300,736,216,41709,12,12,1,60501,946,12,1
22,184,100,835,4789.29,55047,16,6,0,60608,180,41,1
